Case 1, Seed 17
Format: series_name, timestep, value, change_elements
series_0, 59, 75.072, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_0, 88, 67.4843, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_1, 59, 75.4928, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_1, 88, 70.19, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_2, 59, 70.9576, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_2, 88, 67.5006, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_3, 59, 75.739, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_3, 88, 69.733, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_4, 59, 76.9392, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_4, 88, 72.2477, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_5, 59, 77.1885, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'W/login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_login', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/category_logout', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'I/icon_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/icon_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
