Case 1, Seed 14
Format: series_name, timestep, value, change_elements
series_0, 37, 176.852, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_0, 38, 173.504, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_1, 37, 177.676, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_1, 38, 174.34, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_1, 57, 35.5133, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'W/loginAction', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/category', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'W/product', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'W/logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/categories_login', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'A/login_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'I/icon_login', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'P/getUser_loginAction', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_2, 37, 175.148, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_2, 38, 170.965, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_3, 37, 177.309, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_3, 38, 173.809, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_4, 37, 178.638, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
series_4, 38, 175.446, [{'element': 'Workload', 'frequency': '20', 'mean': '3.0000', 'std': '0.300000'}, {'element': 'W/index', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/loginAction', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'W/category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'W/product', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'W/logout', 'mean': '0.7741', 'std': '0.0077'}, {'element': 'P/categories_index', 'mean': '2.1495', 'std': '0.0215'}, {'element': 'P/categories_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/login_loginAction', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_category', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'P/getProduct_product', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'A/logout_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_index', 'mean': '3.5248', 'std': '0.0352'}, {'element': 'I/icon_login', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'P/getUser_loginAction', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'I/productImages_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'R/getAds_product', 'mean': '0.3157', 'std': '0.0032'}, {'element': 'P/category_logout', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_index', 'mean': '1.6910', 'std': '0.0169'}, {'element': 'A/isLoggedIn_login', 'mean': '3.0664', 'std': '0.0307'}, {'element': 'I/icon_loginAction', 'mean': '1.2326', 'std': '0.0123'}, {'element': 'A/isLoggedIn_category', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/product_product', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'I/icon_logout', 'mean': '2.6079', 'std': '0.0261'}, {'element': 'A/isLoggedIn_product', 'mean': '3.5248', 'std': '0.0352'}]
